"","palabra","sentimiento","lexicon","valor"
"9190","potable","Positivo","nrc",NA
"9191","potar","Rechazo","nrc",NA
"9192","potencia","Positivo","nrc",NA
"9193","potente","Alegría","nrc",NA
"9194","potente","Confianza","nrc",NA
"9195","potente","Rechazo","nrc",NA
"9196","potente","Enojo","nrc",NA
"9197","potente","Miedo","nrc",NA
"9198","potente","Positivo","nrc",NA
"9199","potente","Anticipación","nrc",NA
"9200","práctica","Positivo","nrc",NA
"9201","práctica","Anticipación","nrc",NA
"9202","practicado","Alegría","nrc",NA
"9203","practicado","Asombro","nrc",NA
"9204","practicado","Confianza","nrc",NA
"9205","practicado","Positivo","nrc",NA
"9206","práctico","Positivo","nrc",NA
"9207","prado","Positivo","nrc",NA
"9208","precario","Miedo","nrc",NA
"9209","precario","Negativo","nrc",NA
"9210","precario","Anticipación","nrc",NA
"9211","precario","Tristeza","nrc",NA
"9212","precaución","Enojo","nrc",NA
"9213","precaución","Miedo","nrc",NA
"9214","precaución","Negativo","nrc",NA
"9215","precaución","Positivo","nrc",NA
"9216","precaución","Anticipación","nrc",NA
"9217","precedencia","Confianza","nrc",NA
"9218","precedencia","Positivo","nrc",NA
"9219","precedente","Positivo","nrc",NA
"9220","preceder","Positivo","nrc",NA
"9221","precioso","Alegría","nrc",NA
"9222","precioso","Asombro","nrc",NA
"9223","precioso","Confianza","nrc",NA
"9224","precioso","Positivo","nrc",NA
"9225","precioso","Anticipación","nrc",NA
"9226","precioso","Tristeza","nrc",NA
"9227","precipicio","Miedo","nrc",NA
"9228","precisión","Positivo","nrc",NA
"9229","preciso","Positivo","nrc",NA
"9230","precursor","Positivo","nrc",NA
"9231","precursor","Anticipación","nrc",NA
"9232","predecir","Anticipación","nrc",NA
"9233","predicamento","Miedo","nrc",NA
"9234","predicamento","Negativo","nrc",NA
"9235","predicción","Anticipación","nrc",NA
"9236","predilección","Positivo","nrc",NA
"9237","predilección","Anticipación","nrc",NA
"9238","predisponer","Anticipación","nrc",NA
"9239","predispuesto","Rechazo","nrc",NA
"9240","predispuesto","Miedo","nrc",NA
"9241","predispuesto","Negativo","nrc",NA
"9242","predominante","Confianza","nrc",NA
"9243","predominante","Positivo","nrc",NA
"9244","preeminente","Positivo","nrc",NA
"9245","preferido","Positivo","nrc",NA
"9246","preferir","Confianza","nrc",NA
"9247","preferir","Positivo","nrc",NA
"9248","pregunta","Positivo","nrc",NA
"9249","prejuicio","Enojo","nrc",NA
"9250","prejuicio","Negativo","nrc",NA
"9251","preliminar","Anticipación","nrc",NA
"9252","prematuro","Asombro","nrc",NA
"9253","premeditado","Miedo","nrc",NA
"9254","premeditado","Negativo","nrc",NA
"9255","premio","Alegría","nrc",NA
"9256","premio","Asombro","nrc",NA
"9257","premio","Confianza","nrc",NA
"9258","premio","Positivo","nrc",NA
"9259","premio","Anticipación","nrc",NA
"9260","prenda","Alegría","nrc",NA
"9261","prenda","Confianza","nrc",NA
"9262","prenda","Positivo","nrc",NA
"9263","preocupado","Miedo","nrc",NA
"9264","preocupado","Negativo","nrc",NA
"9265","preocupado","Tristeza","nrc",NA
"9266","preocupante","Miedo","nrc",NA
"9267","preocupante","Negativo","nrc",NA
"9268","preocupante","Anticipación","nrc",NA
"9269","preocupante","Tristeza","nrc",NA
"9270","preocuparse","Miedo","nrc",NA
"9271","preocuparse","Negativo","nrc",NA
"9272","preocuparse","Anticipación","nrc",NA
"9273","preocuparse","Tristeza","nrc",NA
"9274","preparación","Alegría","nrc",NA
"9275","preparación","Confianza","nrc",NA
"9276","preparación","Positivo","nrc",NA
"9277","preparación","Anticipación","nrc",NA
"9278","preparado","Confianza","nrc",NA
"9279","preparado","Positivo","nrc",NA
"9280","preparado","Anticipación","nrc",NA
"9281","preparar","Positivo","nrc",NA
"9282","preparar","Anticipación","nrc",NA
"9283","preparatorio","Anticipación","nrc",NA
"9284","preponderancia","Confianza","nrc",NA
"9285","presa","Miedo","nrc",NA
"9286","presa","Negativo","nrc",NA
"9287","presagio","Enojo","nrc",NA
"9288","presagio","Miedo","nrc",NA
"9289","presagio","Negativo","nrc",NA
"9290","presagio","Anticipación","nrc",NA
"9291","presciente","Positivo","nrc",NA
"9292","presciente","Anticipación","nrc",NA
"9293","presencia","Positivo","nrc",NA
"9294","presentable","Positivo","nrc",NA
"9295","presentación","Negativo","nrc",NA
"9296","presentación","Positivo","nrc",NA
"9297","presentar","Anticipación","nrc",NA
"9298","presente","Alegría","nrc",NA
"9299","presente","Asombro","nrc",NA
"9300","presente","Confianza","nrc",NA
"9301","presente","Positivo","nrc",NA
"9302","presente","Anticipación","nrc",NA
"9303","presentimiento","Miedo","nrc",NA
"9304","presentimiento","Negativo","nrc",NA
"9305","presentimiento","Anticipación","nrc",NA
"9306","preservar","Positivo","nrc",NA
"9307","preservativo","Alegría","nrc",NA
"9308","preservativo","Asombro","nrc",NA
"9309","preservativo","Confianza","nrc",NA
"9310","preservativo","Positivo","nrc",NA
"9311","preservativo","Anticipación","nrc",NA
"9312","presidenta","Confianza","nrc",NA
"9313","presidenta","Positivo","nrc",NA
"9314","presidente","Confianza","nrc",NA
"9315","presidente","Positivo","nrc",NA
"9316","presión","Negativo","nrc",NA
"9317","preso","Rechazo","nrc",NA
"9318","preso","Enojo","nrc",NA
"9319","preso","Miedo","nrc",NA
"9320","preso","Negativo","nrc",NA
"9321","preso","Tristeza","nrc",NA
"9322","prestador","Confianza","nrc",NA
"9323","prestamista","Confianza","nrc",NA
"9324","prestatario","Negativo","nrc",NA
"9325","prestidigitación","Negativo","nrc",NA
"9326","prestigio","Alegría","nrc",NA
"9327","prestigio","Confianza","nrc",NA
"9328","prestigio","Positivo","nrc",NA
"9329","presto","Alegría","nrc",NA
"9330","presto","Asombro","nrc",NA
"9331","presto","Positivo","nrc",NA
"9332","presumido","Negativo","nrc",NA
"9333","presunción","Confianza","nrc",NA
"9334","presuntuoso","Rechazo","nrc",NA
"9335","presuntuoso","Enojo","nrc",NA
"9336","presuntuoso","Negativo","nrc",NA
"9337","presupuesto","Confianza","nrc",NA
"9338","pretendiendo","Enojo","nrc",NA
"9339","pretendiendo","Negativo","nrc",NA
"9340","pretensión","Negativo","nrc",NA
"9341","pretensiones","Negativo","nrc",NA
"9342","prevalecer","Alegría","nrc",NA
"9343","prevalecer","Positivo","nrc",NA
"9344","prevalecer","Anticipación","nrc",NA
"9345","prevención","Positivo","nrc",NA
"9346","prevención","Anticipación","nrc",NA
"9347","prevenido","Asombro","nrc",NA
"9348","prevenido","Miedo","nrc",NA
"9349","prevenido","Negativo","nrc",NA
"9350","prevenido","Anticipación","nrc",NA
"9351","prevenir","Negativo","nrc",NA
"9352","preventivo","Enojo","nrc",NA
"9353","preventivo","Negativo","nrc",NA
"9354","prever","Asombro","nrc",NA
"9355","prever","Confianza","nrc",NA
"9356","prever","Positivo","nrc",NA
"9357","prever","Anticipación","nrc",NA
"9358","previsión","Confianza","nrc",NA
"9359","previsión","Positivo","nrc",NA
"9360","previsión","Anticipación","nrc",NA
"9361","prevista","Positivo","nrc",NA
"9362","prevista","Anticipación","nrc",NA
"9363","prima","Alegría","nrc",NA
"9364","prima","Asombro","nrc",NA
"9365","prima","Positivo","nrc",NA
"9366","prima","Anticipación","nrc",NA
"9367","primacía","Positivo","nrc",NA
"9368","primario","Positivo","nrc",NA
"9369","primogénito","Alegría","nrc",NA
"9370","primogénito","Confianza","nrc",NA
"9371","primogénito","Positivo","nrc",NA
"9372","primogénito","Anticipación","nrc",NA
"9373","princesa","Positivo","nrc",NA
"9374","principal","Confianza","nrc",NA
"9375","principal","Positivo","nrc",NA
"9376","príncipe","Positivo","nrc",NA
"9377","principesco","Alegría","nrc",NA
"9378","principesco","Asombro","nrc",NA
"9379","principesco","Confianza","nrc",NA
"9380","principesco","Positivo","nrc",NA
"9381","principesco","Anticipación","nrc",NA
"9382","prisa","Anticipación","nrc",NA
"9383","prisión","Enojo","nrc",NA
"9384","prisión","Miedo","nrc",NA
"9385","prisión","Negativo","nrc",NA
"9386","prisión","Tristeza","nrc",NA
"9387","prisionero","Rechazo","nrc",NA
"9388","prisionero","Miedo","nrc",NA
"9389","prisionero","Negativo","nrc",NA
"9390","prístino","Positivo","nrc",NA
"9391","privación","Rechazo","nrc",NA
"9392","privación","Enojo","nrc",NA
"9393","privación","Miedo","nrc",NA
"9394","privación","Negativo","nrc",NA
"9395","privación","Tristeza","nrc",NA
"9396","privilegiado","Alegría","nrc",NA
"9397","privilegiado","Confianza","nrc",NA
"9398","privilegiado","Positivo","nrc",NA
"9399","probabilidad","Anticipación","nrc",NA
"9400","probado","Confianza","nrc",NA
"9401","probidad","Confianza","nrc",NA
"9402","probidad","Positivo","nrc",NA
"9403","problema","Miedo","nrc",NA
"9404","problema","Negativo","nrc",NA
"9405","problema","Tristeza","nrc",NA
"9406","proceder","Anticipación","nrc",NA
"9407","procedimiento","Miedo","nrc",NA
"9408","procedimiento","Positivo","nrc",NA
"9409","procesable","Rechazo","nrc",NA
"9410","procesable","Enojo","nrc",NA
"9411","procesable","Negativo","nrc",NA
"9412","procesar","Rechazo","nrc",NA
"9413","procesar","Miedo","nrc",NA
"9414","procesar","Negativo","nrc",NA
"9415","procesión","Alegría","nrc",NA
"9416","procesión","Asombro","nrc",NA
"9417","procesión","Positivo","nrc",NA
"9418","procesión","Tristeza","nrc",NA
"9419","procurador","Confianza","nrc",NA
"9420","procurador","Positivo","nrc",NA
"9421","procurarse","Positivo","nrc",NA
"9422","prodigio","Positivo","nrc",NA
"9423","prodigioso","Positivo","nrc",NA
"9424","pródigo","Negativo","nrc",NA
"9425","pródigo","Positivo","nrc",NA
"9426","producción","Positivo","nrc",NA
"9427","producción","Anticipación","nrc",NA
"9428","productividad","Positivo","nrc",NA
"9429","productivo","Positivo","nrc",NA
"9430","productor","Positivo","nrc",NA
"9431","profanación","Rechazo","nrc",NA
"9432","profanación","Enojo","nrc",NA
"9433","profanación","Miedo","nrc",NA
"9434","profanación","Negativo","nrc",NA
"9435","profanación","Tristeza","nrc",NA
"9436","profano","Enojo","nrc",NA
"9437","profano","Negativo","nrc",NA
"9438","profecía","Anticipación","nrc",NA
"9439","profesión","Positivo","nrc",NA
"9440","profesional","Confianza","nrc",NA
"9441","profesional","Positivo","nrc",NA
"9442","profesor","Confianza","nrc",NA
"9443","profesor","Positivo","nrc",NA
"9444","profeta","Confianza","nrc",NA
"9445","profeta","Positivo","nrc",NA
"9446","profeta","Anticipación","nrc",NA
"9447","profético","Anticipación","nrc",NA
"9448","profiláctico","Confianza","nrc",NA
"9449","profiláctico","Positivo","nrc",NA
"9450","profiláctico","Anticipación","nrc",NA
"9451","profundidad","Confianza","nrc",NA
"9452","profundidad","Positivo","nrc",NA
"9453","profusión","Negativo","nrc",NA
"9454","profuso","Positivo","nrc",NA
"9455","progresión","Alegría","nrc",NA
"9456","progresión","Confianza","nrc",NA
"9457","progresión","Positivo","nrc",NA
"9458","progresión","Anticipación","nrc",NA
"9459","progresión","Tristeza","nrc",NA
"9460","progresivo","Positivo","nrc",NA
"9461","progresivo","Anticipación","nrc",NA
"9462","progreso","Alegría","nrc",NA
"9463","progreso","Positivo","nrc",NA
"9464","progreso","Anticipación","nrc",NA
"9465","prohibición","Negativo","nrc",NA
"9466","prohibido","Rechazo","nrc",NA
"9467","prohibido","Enojo","nrc",NA
"9468","prohibido","Miedo","nrc",NA
"9469","prohibido","Negativo","nrc",NA
"9470","prohibiendo","Enojo","nrc",NA
"9471","prohibiendo","Miedo","nrc",NA
"9472","prohibiendo","Negativo","nrc",NA
"9473","prohibir","Negativo","nrc",NA
"9474","prohibir","Tristeza","nrc",NA
"9475","prolífico","Positivo","nrc",NA
"9476","prólogo","Anticipación","nrc",NA
"9477","prolongar","Rechazo","nrc",NA
"9478","prolongar","Negativo","nrc",NA
"9479","promesa","Alegría","nrc",NA
"9480","promesa","Confianza","nrc",NA
"9481","promesa","Positivo","nrc",NA
"9482","prometedor","Positivo","nrc",NA
"9483","prominencia","Positivo","nrc",NA
"9484","prominentemente","Positivo","nrc",NA
"9485","promiscuo","Negativo","nrc",NA
"9486","promoción","Positivo","nrc",NA
"9487","pronosticar","Confianza","nrc",NA
"9488","pronosticar","Anticipación","nrc",NA
"9489","pronóstico","Confianza","nrc",NA
"9490","pronóstico","Miedo","nrc",NA
"9491","pronóstico","Anticipación","nrc",NA
"9492","propaganda","Negativo","nrc",NA
"9493","propensión","Confianza","nrc",NA
"9494","propicio","Alegría","nrc",NA
"9495","propicio","Positivo","nrc",NA
"9496","propicio","Anticipación","nrc",NA
"9497","propiedad","Positivo","nrc",NA
"9498","proporcionando","Alegría","nrc",NA
"9499","proporcionando","Confianza","nrc",NA
"9500","proporcionando","Positivo","nrc",NA
"9501","proporcionando","Anticipación","nrc",NA
"9502","proporcionar","Confianza","nrc",NA
"9503","proporcionar","Positivo","nrc",NA
"9504","proposición","Positivo","nrc",NA
"9505","proscribir","Negativo","nrc",NA
"9506","prospectiva","Anticipación","nrc",NA
"9507","próspera","Alegría","nrc",NA
"9508","próspera","Positivo","nrc",NA
"9509","próspera","Anticipación","nrc",NA
"9510","prosperar","Alegría","nrc",NA
"9511","prosperar","Positivo","nrc",NA
"9512","prosperar","Anticipación","nrc",NA
"9513","prosperidad","Positivo","nrc",NA
"9514","próspero","Alegría","nrc",NA
"9515","próspero","Positivo","nrc",NA
"9516","prostitución","Rechazo","nrc",NA
"9517","prostitución","Negativo","nrc",NA
"9518","prostitución","Tristeza","nrc",NA
"9519","prostituta","Rechazo","nrc",NA
"9520","prostituta","Negativo","nrc",NA
"9521","protector","Confianza","nrc",NA
"9522","protector","Negativo","nrc",NA
"9523","protector","Positivo","nrc",NA
"9524","proteger","Positivo","nrc",NA
"9525","protegido","Confianza","nrc",NA
"9526","protestante","Miedo","nrc",NA
"9527","proverbial","Positivo","nrc",NA
"9528","provocación","Enojo","nrc",NA
"9529","provocación","Negativo","nrc",NA
"9530","provocador","Rechazo","nrc",NA
"9531","provocador","Enojo","nrc",NA
"9532","provocador","Negativo","nrc",NA
"9533","próximo","Positivo","nrc",NA
"9534","proyectil","Miedo","nrc",NA
"9535","proyectiles","Miedo","nrc",NA
"9536","prudencia","Positivo","nrc",NA
"9537","prudente","Confianza","nrc",NA
"9538","prudente","Positivo","nrc",NA
"9539","prueba","Confianza","nrc",NA
"9540","psicosis","Enojo","nrc",NA
"9541","psicosis","Miedo","nrc",NA
"9542","psicosis","Negativo","nrc",NA
"9543","psicosis","Tristeza","nrc",NA
"9544","publicista","Negativo","nrc",NA
"9545","público","Positivo","nrc",NA
"9546","público","Anticipación","nrc",NA
"9547","pudrir","Rechazo","nrc",NA
"9548","pudrir","Miedo","nrc",NA
"9549","pudrir","Negativo","nrc",NA
"9550","pudrir","Tristeza","nrc",NA
"9551","pueblerino","Confianza","nrc",NA
"9552","pueblerino","Positivo","nrc",NA
"9553","pueril","Negativo","nrc",NA
"9554","puerta","Confianza","nrc",NA
"9555","puerto","Confianza","nrc",NA
"9556","puesto","Rechazo","nrc",NA
"9557","pulcramente","Positivo","nrc",NA
"9558","pulcro","Positivo","nrc",NA
"9559","pulga","Rechazo","nrc",NA
"9560","pulga","Negativo","nrc",NA
"9561","pulido","Positivo","nrc",NA
"9562","pulimento","Positivo","nrc",NA
"9563","pulla","Enojo","nrc",NA
"9564","pulla","Miedo","nrc",NA
"9565","pulla","Negativo","nrc",NA
"9566","pulla","Tristeza","nrc",NA
"9567","púlpito","Positivo","nrc",NA
"9568","pulpo","Rechazo","nrc",NA
"9569","puma","Asombro","nrc",NA
"9570","puma","Miedo","nrc",NA
"9571","punitivo","Enojo","nrc",NA
"9572","punitivo","Miedo","nrc",NA
"9573","punitivo","Negativo","nrc",NA
"9574","punitivo","Tristeza","nrc",NA
"9575","puntal","Negativo","nrc",NA
"9576","puntuación","Alegría","nrc",NA
"9577","puntuación","Asombro","nrc",NA
"9578","puntuación","Positivo","nrc",NA
"9579","puntuación","Anticipación","nrc",NA
"9580","puntual","Confianza","nrc",NA
"9581","puntual","Positivo","nrc",NA
"9582","puntual","Anticipación","nrc",NA
"9583","puntualidad","Positivo","nrc",NA
"9584","puñalada","Asombro","nrc",NA
"9585","puñalada","Enojo","nrc",NA
"9586","puñalada","Miedo","nrc",NA
"9587","puñalada","Negativo","nrc",NA
"9588","puñalada","Tristeza","nrc",NA
"9589","puramente","Confianza","nrc",NA
"9590","puramente","Positivo","nrc",NA
"9591","pureza","Asombro","nrc",NA
"9592","pureza","Positivo","nrc",NA
"9593","purga","Miedo","nrc",NA
"9594","purga","Negativo","nrc",NA
"9595","purgatorio","Rechazo","nrc",NA
"9596","purgatorio","Miedo","nrc",NA
"9597","purgatorio","Negativo","nrc",NA
"9598","purificación","Confianza","nrc",NA
"9599","purificación","Positivo","nrc",NA
"9600","purificar","Alegría","nrc",NA
"9601","purificar","Confianza","nrc",NA
"9602","purificar","Positivo","nrc",NA
"9603","purista","Positivo","nrc",NA
"9604","purpurina","Alegría","nrc",NA
"9605","purpurina","Rechazo","nrc",NA
"9606","pus","Rechazo","nrc",NA
"9607","pus","Negativo","nrc",NA
"9608","puta","Rechazo","nrc",NA
"9609","puta","Enojo","nrc",NA
"9610","puta","Negativo","nrc",NA
"9611","putativo","Confianza","nrc",NA
"9612","quebrado","Miedo","nrc",NA
"9613","quebrado","Negativo","nrc",NA
"9614","quebrado","Tristeza","nrc",NA
"9615","queja","Rechazo","nrc",NA
"9616","queja","Enojo","nrc",NA
"9617","queja","Negativo","nrc",NA
"9618","quejarse","Enojo","nrc",NA
"9619","quejarse","Negativo","nrc",NA
"9620","quejarse","Tristeza","nrc",NA
"9621","quejido","Miedo","nrc",NA
"9622","quejido","Tristeza","nrc",NA
"9623","quemado","Rechazo","nrc",NA
"9624","quemado","Negativo","nrc",NA
"9625","querer","Negativo","nrc",NA
"9626","querer","Tristeza","nrc",NA
"9627","querida","Rechazo","nrc",NA
"9628","querida","Enojo","nrc",NA
"9629","querida","Negativo","nrc",NA
"9630","querido","Alegría","nrc",NA
"9631","querido","Confianza","nrc",NA
"9632","querido","Positivo","nrc",NA
"9633","queroseno","Miedo","nrc",NA
"9634","quiebra","Rechazo","nrc",NA
"9635","quiebra","Enojo","nrc",NA
"9636","quiebra","Miedo","nrc",NA
"9637","quiebra","Negativo","nrc",NA
"9638","quiebra","Tristeza","nrc",NA
"9639","quietud","Miedo","nrc",NA
"9640","quietud","Positivo","nrc",NA
"9641","quietud","Tristeza","nrc",NA
"9642","quimera","Asombro","nrc",NA
"9643","quimera","Miedo","nrc",NA
"9644","químico","Confianza","nrc",NA
"9645","químico","Positivo","nrc",NA
"9646","quinina","Positivo","nrc",NA
"9647","quisquilloso","Rechazo","nrc",NA
"9648","quisquilloso","Enojo","nrc",NA
"9649","quisquilloso","Negativo","nrc",NA
"9650","quisquilloso","Tristeza","nrc",NA
"9651","quiste","Miedo","nrc",NA
"9652","quiste","Negativo","nrc",NA
"9653","quiste","Tristeza","nrc",NA
"9654","quitar","Enojo","nrc",NA
"9655","quitar","Miedo","nrc",NA
"9656","quitar","Negativo","nrc",NA
"9657","quitar","Tristeza","nrc",NA
"9658","rabia","Enojo","nrc",NA
"9659","rabia","Negativo","nrc",NA
"9660","rabieta","Rechazo","nrc",NA
