"","palabra","sentimiento","lexicon","valor"
"8939","perseguir","miedo","nrc",NA
"8940","perseguir","negativo","nrc",NA
"8941","persistencia","positivo","nrc",NA
"8942","persistente","positivo","nrc",NA
"8943","persistir","premonición","nrc",NA
"8944","personal","confianza","nrc",NA
"8945","personificar","negativo","nrc",NA
"8946","perspectiva","positivo","nrc",NA
"8947","perspicacia","positivo","nrc",NA
"8948","perspicaz","positivo","nrc",NA
"8949","persuadir","confianza","nrc",NA
"8950","pertinente","confianza","nrc",NA
"8951","pertinente","positivo","nrc",NA
"8952","perturbación","asombro","nrc",NA
"8953","perturbación","ira","nrc",NA
"8954","perturbación","miedo","nrc",NA
"8955","perturbación","negativo","nrc",NA
"8956","perturbación","tristeza","nrc",NA
"8957","perturbado","ira","nrc",NA
"8958","perturbado","negativo","nrc",NA
"8959","perturbado","tristeza","nrc",NA
"8960","perversión","disgusto","nrc",NA
"8961","perversión","ira","nrc",NA
"8962","perversión","negativo","nrc",NA
"8963","perversión","tristeza","nrc",NA
"8964","perverso","disgusto","nrc",NA
"8965","perverso","ira","nrc",NA
"8966","perverso","miedo","nrc",NA
"8967","perverso","negativo","nrc",NA
"8968","pervertido","disgusto","nrc",NA
"8969","pervertido","ira","nrc",NA
"8970","pervertido","negativo","nrc",NA
"8971","pesadilla","ira","nrc",NA
"8972","pesadilla","miedo","nrc",NA
"8973","pesadilla","negativo","nrc",NA
"8974","pesadilla","tristeza","nrc",NA
"8975","pesado","miedo","nrc",NA
"8976","pesado","negativo","nrc",NA
"8977","pesimismo","ira","nrc",NA
"8978","pesimismo","miedo","nrc",NA
"8979","pesimismo","negativo","nrc",NA
"8980","pesimismo","tristeza","nrc",NA
"8981","pesimista","miedo","nrc",NA
"8982","pesimista","negativo","nrc",NA
"8983","pesimista","tristeza","nrc",NA
"8984","peso","alegría","nrc",NA
"8985","peso","asombro","nrc",NA
"8986","peso","confianza","nrc",NA
"8987","peso","disgusto","nrc",NA
"8988","peso","miedo","nrc",NA
"8989","peso","negativo","nrc",NA
"8990","peso","positivo","nrc",NA
"8991","peso","premonición","nrc",NA
"8992","peso","tristeza","nrc",NA
"8993","pestilencia","disgusto","nrc",NA
"8994","pestilencia","miedo","nrc",NA
"8995","pestilencia","negativo","nrc",NA
"8996","petardo","asombro","nrc",NA
"8997","petardo","ira","nrc",NA
"8998","petardo","miedo","nrc",NA
"8999","petardo","negativo","nrc",NA
"9000","petardo","premonición","nrc",NA
"9001","petróleo","disgusto","nrc",NA
"9002","petróleo","negativo","nrc",NA
"9003","petróleo","positivo","nrc",NA
"9004","piadoso","alegría","nrc",NA
"9005","piadoso","confianza","nrc",NA
"9006","piadoso","disgusto","nrc",NA
"9007","piadoso","positivo","nrc",NA
"9008","piadoso","tristeza","nrc",NA
"9009","picadillo","negativo","nrc",NA
"9010","picadura","ira","nrc",NA
"9011","picadura","miedo","nrc",NA
"9012","picadura","negativo","nrc",NA
"9013","picar","negativo","nrc",NA
"9014","pícaro","disgusto","nrc",NA
"9015","pícaro","negativo","nrc",NA
"9016","picnic","alegría","nrc",NA
"9017","picnic","asombro","nrc",NA
"9018","picnic","confianza","nrc",NA
"9019","picnic","positivo","nrc",NA
"9020","picnic","premonición","nrc",NA
"9021","picotear","positivo","nrc",NA
"9022","pie","confianza","nrc",NA
"9023","piedad","positivo","nrc",NA
"9024","piedra","ira","nrc",NA
"9025","piedra","negativo","nrc",NA
"9026","pifia","disgusto","nrc",NA
"9027","pifia","negativo","nrc",NA
"9028","pifia","tristeza","nrc",NA
"9029","pilar","confianza","nrc",NA
"9030","pilar","positivo","nrc",NA
"9031","píldora","confianza","nrc",NA
"9032","píldora","positivo","nrc",NA
"9033","pillaje","disgusto","nrc",NA
"9034","pillaje","ira","nrc",NA
"9035","pillaje","miedo","nrc",NA
"9036","pillaje","negativo","nrc",NA
"9037","pilluelo","negativo","nrc",NA
"9038","piloto","confianza","nrc",NA
"9039","piloto","positivo","nrc",NA
"9040","pináculo","positivo","nrc",NA
"9041","pinchazo","asombro","nrc",NA
"9042","pinchazo","disgusto","nrc",NA
"9043","pinchazo","ira","nrc",NA
"9044","pinchazo","miedo","nrc",NA
"9045","pinchazo","negativo","nrc",NA
"9046","pino","negativo","nrc",NA
"9047","pino","tristeza","nrc",NA
"9048","pintoresco","alegría","nrc",NA
"9049","pintoresco","confianza","nrc",NA
"9050","pintoresco","positivo","nrc",NA
"9051","piñón","miedo","nrc",NA
"9052","piñón","negativo","nrc",NA
"9053","piojo","disgusto","nrc",NA
"9054","piojo","negativo","nrc",NA
"9055","pionero","positivo","nrc",NA
"9056","piqué","ira","nrc",NA
"9057","piqué","negativo","nrc",NA
"9058","piquete","ira","nrc",NA
"9059","piquete","miedo","nrc",NA
"9060","piquete","negativo","nrc",NA
"9061","piquete","premonición","nrc",NA
"9062","piquetes","ira","nrc",NA
"9063","piquetes","negativo","nrc",NA
"9064","pirata","ira","nrc",NA
"9065","pirata","negativo","nrc",NA
"9066","piratería","negativo","nrc",NA
"9067","piscina","positivo","nrc",NA
"9068","pista","premonición","nrc",NA
"9069","pistola","ira","nrc",NA
"9070","pistola","miedo","nrc",NA
"9071","pistola","negativo","nrc",NA
"9072","pivote","confianza","nrc",NA
"9073","pivote","positivo","nrc",NA
"9074","pizarra","positivo","nrc",NA
"9075","placentero","alegría","nrc",NA
"9076","placentero","positivo","nrc",NA
"9077","plácido","positivo","nrc",NA
"9078","plaga","disgusto","nrc",NA
"9079","plaga","miedo","nrc",NA
"9080","plaga","negativo","nrc",NA
"9081","plaga","tristeza","nrc",NA
"9082","plagio","disgusto","nrc",NA
"9083","plagio","negativo","nrc",NA
"9084","plan","premonición","nrc",NA
"9085","planificación","confianza","nrc",NA
"9086","planificación","positivo","nrc",NA
"9087","planificación","premonición","nrc",NA
"9088","plantear","negativo","nrc",NA
"9089","platija","miedo","nrc",NA
"9090","platija","negativo","nrc",NA
"9091","platija","tristeza","nrc",NA
"9092","playa","alegría","nrc",NA
"9093","pleito","asombro","nrc",NA
"9094","pleito","disgusto","nrc",NA
"9095","pleito","ira","nrc",NA
"9096","pleito","miedo","nrc",NA
"9097","pleito","negativo","nrc",NA
"9098","pleito","tristeza","nrc",NA
"9099","plenario","positivo","nrc",NA
"9100","plexo","positivo","nrc",NA
"9101","plomada","positivo","nrc",NA
"9102","población","positivo","nrc",NA
"9103","pobre","negativo","nrc",NA
"9104","pobre","tristeza","nrc",NA
"9105","pobreza","disgusto","nrc",NA
"9106","pobreza","ira","nrc",NA
"9107","pobreza","miedo","nrc",NA
"9108","pobreza","negativo","nrc",NA
"9109","pobreza","tristeza","nrc",NA
"9110","pocilga","disgusto","nrc",NA
"9111","pocilga","negativo","nrc",NA
"9112","poderosamente","miedo","nrc",NA
"9113","poderosamente","positivo","nrc",NA
"9114","poderoso","alegría","nrc",NA
"9115","poderoso","confianza","nrc",NA
"9116","poderoso","ira","nrc",NA
"9117","poderoso","miedo","nrc",NA
"9118","poderoso","positivo","nrc",NA
"9119","podredumbre","disgusto","nrc",NA
"9120","podredumbre","miedo","nrc",NA
"9121","podredumbre","negativo","nrc",NA
"9122","podredumbre","tristeza","nrc",NA
"9123","podrido","disgusto","nrc",NA
"9124","podrido","negativo","nrc",NA
"9125","polaridad","asombro","nrc",NA
"9126","polémica","disgusto","nrc",NA
"9127","polémica","ira","nrc",NA
"9128","polémica","negativo","nrc",NA
"9129","polémico","ira","nrc",NA
"9130","polémico","negativo","nrc",NA
"9131","poli","confianza","nrc",NA
"9132","poli","miedo","nrc",NA
"9133","policía","confianza","nrc",NA
"9134","policía","miedo","nrc",NA
"9135","policía","positivo","nrc",NA
"9136","poligamia","disgusto","nrc",NA
"9137","poligamia","negativo","nrc",NA
"9138","polio","miedo","nrc",NA
"9139","polio","negativo","nrc",NA
"9140","polio","tristeza","nrc",NA
"9141","política","confianza","nrc",NA
"9142","política","ira","nrc",NA
"9143","polizonte","confianza","nrc",NA
"9144","polizonte","miedo","nrc",NA
"9145","pollo","miedo","nrc",NA
"9146","polución","disgusto","nrc",NA
"9147","polución","negativo","nrc",NA
"9148","polvo","negativo","nrc",NA
"9149","pólvora","miedo","nrc",NA
"9150","pomada","positivo","nrc",NA
"9151","pompa","negativo","nrc",NA
"9152","pomposo","disgusto","nrc",NA
"9153","pomposo","negativo","nrc",NA
"9154","ponche","asombro","nrc",NA
"9155","ponche","ira","nrc",NA
"9156","ponche","miedo","nrc",NA
"9157","ponche","negativo","nrc",NA
"9158","ponche","tristeza","nrc",NA
"9159","ponderar","confianza","nrc",NA
"9160","ponderar","premonición","nrc",NA
"9161","pontífice","confianza","nrc",NA
"9162","popularidad","positivo","nrc",NA
"9163","popularizado","positivo","nrc",NA
"9164","popurrí","positivo","nrc",NA
"9165","pornografía","disgusto","nrc",NA
"9166","pornografía","negativo","nrc",NA
"9167","pornográfico","negativo","nrc",NA
"9168","porrazo","ira","nrc",NA
"9169","porrazo","negativo","nrc",NA
"9170","portador","negativo","nrc",NA
"9171","portátil","positivo","nrc",NA
"9172","portavoz","confianza","nrc",NA
"9173","poseer","alegría","nrc",NA
"9174","poseer","confianza","nrc",NA
"9175","poseer","positivo","nrc",NA
"9176","poseer","premonición","nrc",NA
"9177","poseído","disgusto","nrc",NA
"9178","poseído","ira","nrc",NA
"9179","poseído","miedo","nrc",NA
"9180","poseído","negativo","nrc",NA
"9181","posesión","disgusto","nrc",NA
"9182","posesión","ira","nrc",NA
"9183","posesión","miedo","nrc",NA
"9184","posesión","negativo","nrc",NA
"9185","posibilidad","premonición","nrc",NA
"9186","posición","positivo","nrc",NA
"9187","postigo","positivo","nrc",NA
"9188","póstumo","negativo","nrc",NA
"9189","póstumo","tristeza","nrc",NA
"9190","potable","positivo","nrc",NA
"9191","potar","disgusto","nrc",NA
"9192","potencia","positivo","nrc",NA
"9193","potente","alegría","nrc",NA
"9194","potente","confianza","nrc",NA
"9195","potente","disgusto","nrc",NA
"9196","potente","ira","nrc",NA
"9197","potente","miedo","nrc",NA
"9198","potente","positivo","nrc",NA
"9199","potente","premonición","nrc",NA
"9200","práctica","positivo","nrc",NA
"9201","práctica","premonición","nrc",NA
"9202","practicado","alegría","nrc",NA
"9203","practicado","asombro","nrc",NA
"9204","practicado","confianza","nrc",NA
"9205","practicado","positivo","nrc",NA
"9206","práctico","positivo","nrc",NA
"9207","prado","positivo","nrc",NA
"9208","precario","miedo","nrc",NA
"9209","precario","negativo","nrc",NA
"9210","precario","premonición","nrc",NA
"9211","precario","tristeza","nrc",NA
"9212","precaución","ira","nrc",NA
"9213","precaución","miedo","nrc",NA
"9214","precaución","negativo","nrc",NA
"9215","precaución","positivo","nrc",NA
"9216","precaución","premonición","nrc",NA
"9217","precedencia","confianza","nrc",NA
"9218","precedencia","positivo","nrc",NA
"9219","precedente","positivo","nrc",NA
"9220","preceder","positivo","nrc",NA
"9221","precioso","alegría","nrc",NA
"9222","precioso","asombro","nrc",NA
"9223","precioso","confianza","nrc",NA
"9224","precioso","positivo","nrc",NA
"9225","precioso","premonición","nrc",NA
"9226","precioso","tristeza","nrc",NA
"9227","precipicio","miedo","nrc",NA
"9228","precisión","positivo","nrc",NA
"9229","preciso","positivo","nrc",NA
"9230","precursor","positivo","nrc",NA
"9231","precursor","premonición","nrc",NA
"9232","predecir","premonición","nrc",NA
"9233","predicamento","miedo","nrc",NA
"9234","predicamento","negativo","nrc",NA
"9235","predicción","premonición","nrc",NA
"9236","predilección","positivo","nrc",NA
"9237","predilección","premonición","nrc",NA
"9238","predisponer","premonición","nrc",NA
"9239","predispuesto","disgusto","nrc",NA
"9240","predispuesto","miedo","nrc",NA
"9241","predispuesto","negativo","nrc",NA
"9242","predominante","confianza","nrc",NA
"9243","predominante","positivo","nrc",NA
"9244","preeminente","positivo","nrc",NA
"9245","preferido","positivo","nrc",NA
"9246","preferir","confianza","nrc",NA
"9247","preferir","positivo","nrc",NA
"9248","pregunta","positivo","nrc",NA
"9249","prejuicio","ira","nrc",NA
"9250","prejuicio","negativo","nrc",NA
"9251","preliminar","premonición","nrc",NA
"9252","prematuro","asombro","nrc",NA
"9253","premeditado","miedo","nrc",NA
"9254","premeditado","negativo","nrc",NA
"9255","premio","alegría","nrc",NA
"9256","premio","asombro","nrc",NA
"9257","premio","confianza","nrc",NA
"9258","premio","positivo","nrc",NA
"9259","premio","premonición","nrc",NA
"9260","prenda","alegría","nrc",NA
"9261","prenda","confianza","nrc",NA
"9262","prenda","positivo","nrc",NA
"9263","preocupado","miedo","nrc",NA
"9264","preocupado","negativo","nrc",NA
"9265","preocupado","tristeza","nrc",NA
"9266","preocupante","miedo","nrc",NA
"9267","preocupante","negativo","nrc",NA
"9268","preocupante","premonición","nrc",NA
"9269","preocupante","tristeza","nrc",NA
"9270","preocuparse","miedo","nrc",NA
"9271","preocuparse","negativo","nrc",NA
"9272","preocuparse","premonición","nrc",NA
"9273","preocuparse","tristeza","nrc",NA
"9274","preparación","alegría","nrc",NA
"9275","preparación","confianza","nrc",NA
"9276","preparación","positivo","nrc",NA
"9277","preparación","premonición","nrc",NA
"9278","preparado","confianza","nrc",NA
"9279","preparado","positivo","nrc",NA
"9280","preparado","premonición","nrc",NA
"9281","preparar","positivo","nrc",NA
"9282","preparar","premonición","nrc",NA
"9283","preparatorio","premonición","nrc",NA
"9284","preponderancia","confianza","nrc",NA
"9285","presa","miedo","nrc",NA
"9286","presa","negativo","nrc",NA
"9287","presagio","ira","nrc",NA
"9288","presagio","miedo","nrc",NA
"9289","presagio","negativo","nrc",NA
"9290","presagio","premonición","nrc",NA
"9291","presciente","positivo","nrc",NA
"9292","presciente","premonición","nrc",NA
"9293","presencia","positivo","nrc",NA
"9294","presentable","positivo","nrc",NA
"9295","presentación","negativo","nrc",NA
"9296","presentación","positivo","nrc",NA
"9297","presentar","premonición","nrc",NA
"9298","presente","alegría","nrc",NA
"9299","presente","asombro","nrc",NA
"9300","presente","confianza","nrc",NA
"9301","presente","positivo","nrc",NA
"9302","presente","premonición","nrc",NA
"9303","presentimiento","miedo","nrc",NA
"9304","presentimiento","negativo","nrc",NA
"9305","presentimiento","premonición","nrc",NA
"9306","preservar","positivo","nrc",NA
"9307","preservativo","alegría","nrc",NA
"9308","preservativo","asombro","nrc",NA
"9309","preservativo","confianza","nrc",NA
"9310","preservativo","positivo","nrc",NA
"9311","preservativo","premonición","nrc",NA
"9312","presidenta","confianza","nrc",NA
"9313","presidenta","positivo","nrc",NA
"9314","presidente","confianza","nrc",NA
"9315","presidente","positivo","nrc",NA
"9316","presión","negativo","nrc",NA
"9317","preso","disgusto","nrc",NA
"9318","preso","ira","nrc",NA
"9319","preso","miedo","nrc",NA
"9320","preso","negativo","nrc",NA
"9321","preso","tristeza","nrc",NA
"9322","prestador","confianza","nrc",NA
"9323","prestamista","confianza","nrc",NA
"9324","prestatario","negativo","nrc",NA
"9325","prestidigitación","negativo","nrc",NA
"9326","prestigio","alegría","nrc",NA
"9327","prestigio","confianza","nrc",NA
"9328","prestigio","positivo","nrc",NA
"9329","presto","alegría","nrc",NA
"9330","presto","asombro","nrc",NA
"9331","presto","positivo","nrc",NA
"9332","presumido","negativo","nrc",NA
"9333","presunción","confianza","nrc",NA
"9334","presuntuoso","disgusto","nrc",NA
"9335","presuntuoso","ira","nrc",NA
"9336","presuntuoso","negativo","nrc",NA
"9337","presupuesto","confianza","nrc",NA
"9338","pretendiendo","ira","nrc",NA
"9339","pretendiendo","negativo","nrc",NA
"9340","pretensión","negativo","nrc",NA
"9341","pretensiones","negativo","nrc",NA
"9342","prevalecer","alegría","nrc",NA
"9343","prevalecer","positivo","nrc",NA
"9344","prevalecer","premonición","nrc",NA
"9345","prevención","positivo","nrc",NA
"9346","prevención","premonición","nrc",NA
"9347","prevenido","asombro","nrc",NA
"9348","prevenido","miedo","nrc",NA
"9349","prevenido","negativo","nrc",NA
"9350","prevenido","premonición","nrc",NA
"9351","prevenir","negativo","nrc",NA
"9352","preventivo","ira","nrc",NA
"9353","preventivo","negativo","nrc",NA
"9354","prever","asombro","nrc",NA
"9355","prever","confianza","nrc",NA
"9356","prever","positivo","nrc",NA
"9357","prever","premonición","nrc",NA
"9358","previsión","confianza","nrc",NA
"9359","previsión","positivo","nrc",NA
"9360","previsión","premonición","nrc",NA
"9361","prevista","positivo","nrc",NA
"9362","prevista","premonición","nrc",NA
"9363","prima","alegría","nrc",NA
"9364","prima","asombro","nrc",NA
"9365","prima","positivo","nrc",NA
"9366","prima","premonición","nrc",NA
"9367","primacía","positivo","nrc",NA
"9368","primario","positivo","nrc",NA
"9369","primogénito","alegría","nrc",NA
"9370","primogénito","confianza","nrc",NA
"9371","primogénito","positivo","nrc",NA
"9372","primogénito","premonición","nrc",NA
"9373","princesa","positivo","nrc",NA
"9374","principal","confianza","nrc",NA
"9375","principal","positivo","nrc",NA
"9376","príncipe","positivo","nrc",NA
"9377","principesco","alegría","nrc",NA
"9378","principesco","asombro","nrc",NA
"9379","principesco","confianza","nrc",NA
"9380","principesco","positivo","nrc",NA
"9381","principesco","premonición","nrc",NA
"9382","prisa","premonición","nrc",NA
"9383","prisión","ira","nrc",NA
"9384","prisión","miedo","nrc",NA
"9385","prisión","negativo","nrc",NA
"9386","prisión","tristeza","nrc",NA
"9387","prisionero","disgusto","nrc",NA
